workload,baseline_ns,candidate_ns,native_delta_percent,native_uncertainty_ns,native_failed,baseline_instructions,candidate_instructions,instructions_delta_percent,instructions_failed
corpus_job/8a,4529000.0,4281000.0,-5.475822477368072,853000.0,False,58187313,53349614,-8.314009962962201,False
corpus_job/8b,16950000.0,16390000.0,-3.303834808259587,3749999.999999998,False,201348184,191468600,-4.906716218508333,False
corpus_job/8c,4158000.0000000005,3593000.0,-13.588263588263597,714000.0000000014,False,49053830,44605387,-9.068492715043861,False
corpus_job/8d,3926000.0,3713000.0,-5.425369332654101,895000.0,False,49051890,44603447,-9.068851373514864,False
corpus_job/9a,29660000.0,27930000.0,-5.832771409305462,6320000.0,False,344218828,327572812,-4.835881900103384,False
corpus_job/9b,27820000.0,28150000.0,1.1861969805895038,8580000.0,False,344204207,327500904,-4.852730634986108,False
corpus_job/9c,11070000.0,10110000.0,-8.672086720867208,2080000.0,False,137448536,127037716,-7.574340406215749,False
corpus_job/9d,10360000.0,9771000.0,-5.685328185328185,2406000.0,False,133083171,122747931,-7.766000706430417,False
corpus_job/10a,3466000.0,3205000.0,-7.530294287362954,743999.9999999995,False,43858243,40185767,-8.373513731500827,False
corpus_job/10b,3316000.0,3093000.0,-6.72496984318456,658000.0,False,42274676,38680905,-8.50100187639522,False
corpus_job/10c,3243000.0,2989000.0,-7.832254085723096,821000.0,False,40558763,36998750,-8.777420060863296,False
corpus_job/11a,22140000.0,21260000.0,-3.974706413730804,5240000.0,False,264609439,250593310,-5.296911951806829,False
corpus_job/11b,21420000.0,21330000.0,-0.42016806722689076,6300000.0,False,263763387,249756238,-5.31049785162184,False
corpus_job/11c,21150000.0,21110000.0,-0.18912529550827423,6300000.0,False,260334944,246478803,-5.322428402081896,False
corpus_job/11d,9409000.0,8678000.0,-7.76915718992454,1962000.0,False,119961934,110538586,-7.855281826316672,False
corpus_job/12a,9597000.0,9084000.0,-5.345420443888715,1916000.0,False,127256479,117944358,-7.317600701493556,False
corpus_job/12b,34920000.0,33650000.0,-3.6368843069873997,8479999.999999996,False,406355896,389018504,-4.2665535730285065,False
corpus_job/12c,9671000.0,9232000.0,-4.539344431806431,1838000.0,False,127399413,118085061,-7.311142006596215,False
corpus_job/13a,15800000.0,14700000.0,-6.962025316455696,2950000.0,False,206318637,192168843,-6.858223864672002,False
corpus_job/13b,39800000.0,38530000.0,-3.190954773869347,9100000.0,False,473549931,452492267,-4.446767409622957,False
corpus_job/13c,38220000.0,38950000.0,1.9099947671376243,8010000.0,False,473577332,452519688,-4.446505898217274,False
corpus_job/13d,16120000.000000002,14850000.0,-7.8784119106699855,2690000.0,False,206316580,192160339,-6.861417051407114,False
corpus_job/14a,8125999.999999999,7584000.0,-6.669948314053645,1604000.0,False,104950967,97477132,-7.121263589691365,False
corpus_job/14b,18350000.0,17790000.0,-3.0517711171662127,4220000.0,False,221561776,210615809,-4.9403679631093045,False
